site,zone,transect,name,family,genus,species,length.mm,weight.g
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,217.146,178.714787
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,220.015,185.8680979
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,230.796,214.4495085
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,240.138,241.4629844
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,244.398,254.4980572
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,245.08,256.6274103
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,245.985,259.4712796
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,246.9192419,262.4289608
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,246.9192419,262.4289608
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,249.413,270.4335523
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,256.726,294.8406562
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,259.938,306.0082439
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,262.014,313.3738491
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,265.538,326.1454153
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,275.7,364.9038418
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,276.69,368.8357087
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,284.269,399.8745049
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,293.329,439.2016471
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,305.462,495.786282
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,318.927,564.0394173
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,328.055,613.6956185
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,332.333,637.9360932
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,352.927,763.5725542
LBI,5,1,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,365.528,848.0183485
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,46.762,0.94818369
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,62.301,2.497031541
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,66.182,3.061966699
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LBI,5,1,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,96.626,10.98235806
LBI,5,1,Labridae_Halichoeres_garnoti,Labridae,Halichoeres,garnoti,209.9185217,150.6345715
LBI,5,1,Lutjanidae_Ocyurus_chrysurus,Lutjanidae,Ocyurus,chrysurus,149.207,66.15272846
LBI,5,1,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
LBI,5,1,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
LBI,5,1,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,138.852,88.29267604
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,62.357,9.189562783
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,62.933,9.446577999
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,65.861,10.82739976
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,69.477,12.71049261
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,70.829,13.46705211
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,71.179,13.66768172
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,72.319,14.33495872
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,73.131,14.82326068
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,75.034,16.01081748
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,77.828,17.86680184
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,82.775,21.49496678
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,83.545,22.10042371
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,83.695,22.21967749
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,84.475,22.84671748
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,87.112,25.05377451
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,90.777,28.35088943
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,92.57,30.06422418
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,110.214,50.73988792
LBI,5,1,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,132.955,89.07446715
LBI,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,104.036,42.67663298
LBI,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,127.133,77.87787557
LBI,5,1,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,90.655,17.59675738
LBI,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,88.158,12.10941751
LBI,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LBI,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,140.433,50.13710692
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,114.371,45.629698
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,122.35,55.86139288
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,128.09,64.09815313
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,130.704,68.10303639
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,131.638,69.57347015
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,139.247,82.34882016
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,140.575,84.7274461
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,140.647,84.85770044
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,148.502,99.88418893
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,149.26,101.4215285
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,149.876,102.682426
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,153.341,109.9701235
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,154.659,112.8302194
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,156.72,117.4013547
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,156.822,117.6307332
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,157.001,118.0339919
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,158.624,121.7324972
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,160.094,125.148315
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,161.131,127.5960254
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,161.158,127.6601783
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,163.862,134.1944619
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,167.871,144.2868898
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,168.141,144.9842136
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,170.938,152.3406114
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,171.233,153.1306888
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,171.302,153.3158799
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,171.512,153.8804236
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,172.489,156.5251226
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,173.378,158.9577863
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,175.16,163.9096975
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,175.267,164.2102637
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,179.421,176.1650121
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,180.812,180.2941309
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,181.09,181.1270215
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,181.532,182.4565324
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,184.71,192.207825
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,184.909,192.8297282
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,185.306,194.0744142
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,186.632,198.270531
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,189.21,206.6008464
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,189.254,206.7450125
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,189.649,208.0422349
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,189.955,209.0508935
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,190.283,210.1356845
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,191.335,213.6402618
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,192.362,217.0989339
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,192.396,217.214071
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,193.793,221.9801277
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,194.174,223.2919523
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,195.115,226.5540416
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,195.164,226.7247707
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,196.376,230.9750491
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,196.998,233.1767745
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,197.321,234.3256134
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,197.72,235.7499692
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,197.814,236.0863697
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,198.296,237.8163453
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,199.683,242.841618
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,203.412,256.7021754
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,203.466,256.9066707
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,203.694,257.7712926
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,205.294,263.8934491
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,205.56,264.9205612
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,207.173,271.2060068
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,209.789,281.6099385
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,211.216,287.3957096
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,212.175,291.328164
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,215.06,303.3742836
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,215.132,303.6790859
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,215.836,306.6701395
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,220.257,325.9034803
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,220.753,328.1101627
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,220.936,328.9268304
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,221.173,329.9864945
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,224.418,344.7250968
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,228.007,361.5300328
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,230.844,375.1937648
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,232.299,382.3330665
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,242.176,433.2046847
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,245.368,450.5610117
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,249.646,474.5409278
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,255.845,510.7761863
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,259.089,530.4528214
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,263.147,555.7700112
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,280.569,673.6260788
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,281.115,677.5664577
LBI,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,507.288,3981.654815
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,32.396,0.395564041
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,37.064,0.595577019
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LBI,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,65.828,3.414219092
LBI,5,2,Lutjanidae_Lutjanus_jocu,Lutjanidae,Lutjanus,jocu,319.1798571,560.5446337
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,104.461,36.10604238
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,131.696,74.76923156
LBI,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,143.981,98.95112821
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,47.1,3.960061507
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,77.868,17.89436413
LBI,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,93.563,31.04213803
LBI,5,2,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,102.284,40.55667295
LBI,5,2,Pomacentridae_Microspathodon_chrysurus,Pomacentridae,Microspathodon,chrysurus,115.2661481,44.72628107
LBI,5,2,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,58.302,4.920064063
LBI,5,2,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,73.998,9.792209946
LBI,5,2,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,78.80080328,11.74158157
LBI,5,2,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,78.80080328,11.74158157
LBI,5,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,128.596,38.32345727
LBI,5,2,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,201.473,149.0754104
LBI,5,2,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,218.047,190.4755023
LBI,5,2,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,244.435,271.4190225
LBI,5,2,Scaridae_Sparisoma_rubripinne,Scaridae,Sparisoma,rubripinne,209.7962857,179.1410499
LBI,5,2,Scaridae_Sparisoma_rubripinne,Scaridae,Sparisoma,rubripinne,209.7962857,179.1410499
LBI,5,3,Chaetodontidae_Chaetodon_ocellatus,Chaetodontidae,Chaetodon,ocellatus,121.0382,54.18358425
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,134.737,33.73040385
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,193.214,113.8632538
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,204.313,137.4840592
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,204.736,138.447085
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,210.857,152.9195186
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,218.339,172.0170669
LBI,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,235.37,221.647752
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.919,1.142299379
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,50.285,1.505552417
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,50.363,1.51266312
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,50.851,1.557662815
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,51.786,1.646374286
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.062,1.673194222
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.841,1.853134136
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.94,1.863512211
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,54.6,1.933697842
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,55.585,2.041710269
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,56.461,2.14110822
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.282,2.237166073
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,58.795,2.421685708
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,60.307,2.616018809
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,60.489,2.640093145
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,63.88,3.116250043
LBI,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,83.553,7.048352321
